id,price,neighbourhood_cleansed,room_type,bedrooms,bathrooms,accommodates,amenities,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,longitude,latitude,name,description,sentiment_score
840408600351729349,1800.0,Hägersten-Liljeholmens,Entire home/apt,3.0,1.5,5,"[""Washer"", ""Hair dryer"", ""Hangers"", ""First aid kit"", ""Wine glasses"", ""Lake access"", ""Private patio or balcony"", ""Bathtub"", ""Wifi"", ""Crib - always at the listing"", ""Dining table"", ""Changing table - always at the listing"", ""Kitchen"", ""Elevator"", ""Freezer"", ""Private backyard \u2013 Fully fenced"", ""Stainless steel single oven"", ""Free parking on premises"", ""Smoke alarm"", ""Outdoor furniture"", ""Fire extinguisher"", ""Dryer"", ""TV"", ""Dishes and silverware"", ""Hot water kettle"", ""Outdoor playground"", ""Piano"", ""Hot water"", ""Room-darkening shades"", ""BBQ grill"", ""Cooking basics"", ""Toaster"", ""Standalone high chair - always at the listing"", ""Induction stove"", ""Blender"", ""Drying rack for clothing"", ""Outdoor dining area"", ""Children\u2019s books and toys for ages 0-2 years old and 5-10 years old"", ""Central heating"", ""Refrigerator"", ""Paid street parking off premises"", ""Dishwasher""]",5,28,0,,18.007213493075625,59.30472383601015,Egen lägenhet / Hägerstensvägen Aspudden,"Here you can stay nice with a patio and quiet and peaceful. Close to swimming and rocks! And bakery and shop. <br /><br />Located in Aspudden south of the center of Stockholm. 10 min bike path from Södermalm. Nära till Metro. <br /><br />Here you stay comfortably with a patio and in a calm and peaceful environment. Close to lakes and cliffs! And there's a bakery and a shop nearby.<br /><br />Located in Aspudden, south of central Stockholm. A 10-minute bike ride from Södermalm. Close to the metro.",
1262374756647203974,800.0,Spånga-Tensta,Entire home/apt,2.0,1.5,4,"[""Washer"", ""TV"", ""Exterior security cameras on property"", ""Indoor fireplace"", ""Kitchen"", ""Wifi"", ""Free parking on premises"", ""Smoke alarm"", ""Fire extinguisher""]",1,365,0,,17.906930867213564,59.37100639563678,Charmigt hus,Relax with the whole family in this peaceful home.,
20039225,640.0,Kungsholmens,Private room,1.0,1.0,2,"[""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Long term stays allowed"", ""Smart lock"", ""Single level home"", ""Air conditioning"", ""Pets allowed"", ""Iron"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Freezer"", ""Coffee"", ""Conditioner"", ""Body soap"", ""Smoke alarm"", ""Waterfront"", ""Paid parking off premises"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""Clothing storage"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Baking sheet"", ""Oven"", ""Toaster"", ""Blender"", ""Books and reading material"", ""TV with standard cable"", ""Portable fans"", ""Refrigerator"", ""Microwave"", ""Free street parking"", ""Dishwasher"", ""Wifi \u2013 9 Mbps"", ""Self check-in"", ""Laundromat nearby"", ""Shower gel"", ""Game console"", ""Coffee maker""]",1,1125,535,4.92,18.04513,59.33312,Fluffy Dog+Lux Apt Very Central(ROOM TWO),"So many 5-star reviews! Thank you! :) <br />You can't get closer to the city and the Central train and bus Station than this. And still my apt is right by the beautiful water walkway along Kungsholm's Strand.<br /><br />This is my private home so the apt is well taken care of. I rent out two bedrooms which provides space for up to 4 guests, 2 per room.<br /><br />I have the world's cutest and friendliest little fluffy dog called Zelda. You will fall in love with her. We look forward to have you as our guests.",0.9933481152993349
1130346244067529401,820.0,Bromma,Entire home/apt,1.0,1.0,2,"[""TV"", ""Iron"", ""Essentials"", ""Lockbox"", ""Ethernet connection"", ""Central heating"", ""Kitchen"", ""Elevator"", ""Hot water"", ""Wifi"", ""Self check-in"", ""Bed linens"", ""Pets allowed"", ""Extra pillows and blankets""]",3,90,0,,17.947698963003905,59.33388744083682,Charming 1 bedroom apartment,"Tranquille living in the popular residential area Abrahamsberg in Bromma. Close to nature, the sea and only 15 minutes with the subway to the city center. <br /><br />Located in a quiet and cozy part of Bromma, just 5 min walk from the Subway. Our apartment features a comfortable bedroom, a spacious living area, a fully equipped separate kitchen and a balcony. <br /><br />With high-speed Wi-Fi, a flat-screen TV, and washing machine facilities, you'll have everything you need for a comfortable and enjoyable stay.",
822497,1843.0,Hägersten-Liljeholmens,Entire home/apt,2.0,1.5,6,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Private patio or balcony"", ""Host greets you"", ""TV with Apple TV"", ""Bathtub"", ""Wifi"", ""Luggage dropoff allowed"", ""Iron"", ""Essentials"", ""Kitchen"", ""Courtyard view"", ""Smoke alarm"", ""Dishes and silverware"", ""Shared backyard \u2013 Not fully fenced"", ""Heating"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Children\u2019s books and toys"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Dishwasher"", ""Hot tub"", ""Coffee maker""]",3,30,50,4.84,17.98505,59.29788,Cozy apartment with a terrace!,"Cozy three room apartment with smaller terrace on fine Hägerstensåsen; an idyllic, up and coming area south of central Stockholm. 2 bedrooms space for a party of six. 3 minutes walk to the subway and a 15 minutes ride to the center.",1.0
27224432,860.0,Hägersten-Liljeholmens,Entire home/apt,1.0,1.0,2,"[""Clothing storage: closet and dresser"", ""Hair dryer"", ""Hangers"", ""First aid kit"", ""Wine glasses"", ""Private patio or balcony"", ""Long term stays allowed"", ""Lockbox"", ""Single level home"", ""Wifi"", ""Luggage dropoff allowed"", ""Harman Kardon Bluetooth sound system"", ""Window guards"", ""Exterior security cameras on property"", ""Iron"", ""Essentials"", ""Dining table"", ""Outlet covers"", ""Kitchen"", ""Freezer"", ""Coffee"", ""Private backyard \u2013 Fully fenced"", ""Board games"", ""Conditioner"", ""Body soap"", ""Smoke alarm"", ""Outdoor furniture"", ""Fire extinguisher"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Washer \u2013\u00a0In unit"", ""Heating"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Baking sheet"", ""Oven"", ""Toaster"", ""Bikes"", ""Drying rack for clothing"", ""Books and reading material"", ""Dedicated workspace"", ""Outdoor dining area"", ""Portable fans"", ""Refrigerator"", ""Private entrance"", ""Microwave"", ""Dishwasher"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Shower gel"", ""Coffee maker""]",2,60,81,4.98,17.95826,59.30148,Mälarhöjden-Hägersten Apartment,"Basement apartament in villa.<br />Close to everything yet secluded.<br />Very high standard. <br />Perfect for 2, 1 double bed or 2 single.<br />There is also a double sofa bed just in case.<br />Please note the ceiling hight of 2m.<br />Parking and bicycles available.<br />A very warm welcome to all our guests!",1.0
31375895,2159.0,Södermalms,Entire home/apt,1.0,1.0,4,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Long term stays allowed"", ""Wifi"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Iron"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Coffee"", ""Keypad"", ""Paid crib - available upon request"", ""Body soap"", ""Conditioner"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer"", ""TV"", ""Dishes and silverware"", ""Hot water kettle"", ""Heating"", ""Hot water"", ""Shampoo"", ""Clothing storage"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Oven"", ""Refrigerator"", ""Private entrance"", ""Self check-in"", ""Shower gel""]",2,1125,83,4.52,18.07049,59.32429,Large One Bedroom Apartment,"Welcome to Your Cozy Old Town Getaway in Stockholm! <br /><br />Escape to the charm of Old Town Stockholm with our lovely apartment rental. Decorated with timeless style, this comfortable retreat is perfect for your Stockholm adventure.<br /><br />Relax in our cozy apartment, featuring a spacious living room with a comfy sofa bed and TV. <br /><br />Discover the magic of Stockholm's Old Town with our inviting vacation rental.",0.9818181818181818
42211696,2250.0,Skarpnäcks,Entire home/apt,3.0,2.0,6,"[""Washer"", ""Wine glasses"", ""Hangers"", ""Private patio or balcony"", ""Lake access"", ""Indoor fireplace"", ""Bathtub"", ""Wifi"", ""Iron"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Dining table"", ""Kitchen"", ""Marshall Bluetooth sound system"", ""Freezer"", ""Private backyard \u2013 Fully fenced"", ""Free parking on premises"", ""Smoke alarm"", ""Outdoor furniture"", ""Fire extinguisher"", ""Dryer"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Single oven"", ""Toaster"", ""Outdoor dining area"", ""Dedicated workspace"", ""Refrigerator"", ""Dishwasher""]",4,365,5,5.0,18.11169,59.27602,"Nära city,  natur och tunnelbana","Perfect for the family who wants to stay close to communication into the city, but also likes nature. Here it is close to everything!",1.0
1486023,350.0,Skarpnäcks,Private room,2.0,1.0,2,"[""Washer"", ""Hair dryer"", ""Iron"", ""TV with standard cable"", ""Kitchen"", ""Heating"", ""Elevator"", ""Wifi"", ""Smoking allowed"", ""Smoke alarm"", ""Dryer""]",4,120,205,4.79,18.13086,59.26545,Newly renovated and close to metro.,,0.994413407821229
37488793,1117.0,Södermalms,Entire home/apt,0.0,1.0,2,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Private patio or balcony"", ""Lockbox"", ""Wifi"", ""Luggage dropoff allowed"", ""Pets allowed"", ""Essentials"", ""Kitchen"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Outdoor furniture"", ""Fire extinguisher"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""BBQ grill"", ""Shampoo"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Oven"", ""Outdoor dining area"", ""Refrigerator"", ""Private entrance"", ""Microwave"", ""Dishwasher"", ""Self check-in"", ""Shower gel"", ""Coffee maker""]",3,9,58,4.93,18.0387,59.31981,Tasteful Studio apartment in super attractive area,"Really beautiful furnished studio apartment with a new kitchen and bathroom. Everything you need in a Scandinavian designed environment. Right in the middle of Hornstull, THE Hipster area featured in Vogue magazine. <br />Perfect for the couple or two friends visiting beautiful Stockholm. You´ll get a lovely apartment with a cosy queen size bed in private alcove. The apt is connected to a private terrace with dinning table and outdoor pizza oven/grill. Close to the metro.",1.0
16855800,690.0,Enskede-Årsta-Vantörs,Entire home/apt,0.0,1.0,3,"[""First aid kit"", ""Hair dryer"", ""Hangers"", ""Long term stays allowed"", ""High chair"", ""Smart lock"", ""Single level home"", ""Luggage dropoff allowed"", ""Iron"", ""Essentials"", ""Free washer \u2013 In building"", ""Kitchen"", ""Shared backyard \u2013 Fully fenced"", ""Free dryer \u2013 In building"", ""Free parking on premises"", ""Smoke alarm"", ""Fire extinguisher"", ""Dishes and silverware"", ""32 inch TV with Apple TV, standard cable, Netflix"", ""Heating"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""Carbon monoxide alarm"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Fast wifi \u2013 505 Mbps"", ""Oven"", ""Refrigerator"", ""Private entrance"", ""Microwave"", ""Dishwasher"", ""Self check-in"", ""Shared patio or balcony"", ""Crib"", ""Coffee maker""]",7,90,298,4.89,18.04983,59.28187,New studio  - like a hotel room with a kitchen,The studio is located at the bottom floor of our house and has it's own entrance with a code lock. It takes about 30 minutes to the central station including walking.  Parking is included and is located just outside the door. The studio has a bathroom and a kitchen. The neighborhood is calm and consisting of villas and terraced houses. There are supermarkets and fast food places within 5 min walking distance.,1.0
1215237032217600619,450.0,Bromma,Private room,1.0,1.0,1,"[""TV"", ""Lake access"", ""Kitchen"", ""Wifi"", ""Lock on bedroom door"", ""Smoke alarm""]",1,365,1,5.0,17.9310485,59.3310391,Rum i en mysig lägenhet i Bromma,"A room in a cozy apartment in Bromma. The apartment is 75 sqm, has a balcony and is very spacious.  Quiet and lovely area with a lot of nature. Just two minutes away from nearest grocery store & cafe. In summer there is a swimming area with sandy beach close. 25 minutes to Stockholm Central Station by subway & tram.",1.0
799148690346586330,1290.0,Hägersten-Liljeholmens,Entire home/apt,1.0,1.0,2,"[""First aid kit"", ""Hair dryer"", ""Wine glasses"", ""Lockbox"", ""Lake access"", ""Stainless steel oven"", ""Wifi"", ""Iron"", ""Essentials"", ""Dining table"", ""Bluetooth sound system"", ""Kitchen"", ""Freezer"", ""Coffee"", ""Conditioner"", ""Body soap"", ""Smoke alarm"", ""Fire extinguisher"", ""Waterfront"", ""Garden view"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Trash compactor"", ""Outdoor playground"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Clothing storage"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Bed linens"", ""Stainless steel induction stove"", ""Extra pillows and blankets"", ""Baking sheet"", ""Drying rack for clothing"", ""Books and reading material"", ""Dedicated workspace"", ""Paid parking on premises"", ""Pocket wifi"", ""Central heating"", ""Portable fans"", ""Refrigerator"", ""Paid street parking off premises"", ""Sea view"", ""Dishwasher"", ""Exercise equipment"", ""Self check-in"", ""Shower gel"", ""Backyard""]",3,730,6,5.0,18.00688,59.31729,Cozy Designer Apartment,"Welcome to stylish, cozy and unique designer apartment in the southern part of Stockholm! The apartment is the perfect place for a short stay, with everything you need for a comfortable and memorable vacation.<br /><br />The apartment itself is a true gem, with a unique design that blends modern and vintage styles. The space is flooded with natural light and features original hardwood floors and charming architectural details.",1.0
1226501831661203997,500.0,Södermalms,Private room,1.0,2.0,2,"[""Wine glasses"", ""Hangers"", ""Lake access"", ""Host greets you"", ""Bathtub"", ""Wifi"", ""Sound system"", ""Dining table"", ""Kitchen"", ""Body soap"", ""Free parking on premises"", ""Smoke alarm"", ""TV"", ""Dishes and silverware"", ""Hot water kettle"", ""Hot water"", ""Room-darkening shades"", ""BBQ grill"", ""Shampoo"", ""Clothing storage"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Lock on bedroom door"", ""Oven"", ""Toaster"", ""Blender"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Coffee maker""]",2,365,4,5.0,18.04849,59.30931,Cosy room in a spacious flat,"This special place is close to the city, making it easy to plan your visit-yet you will stay in a very calm and relaxing area, surrounded by nature and with sea view from the apartment and from the big sunny balcony<br /><br />Do you want to go swimming? There is a jetty just outside the apartment. <br /><br />Free parkinglot is available<br /><br />There is a bus that take you to the city,or you can walk there,(25-30 minute walk to old town).<br />Closest station (Stockholm Södra) is 10 min. away & takes you directly to airport.",1.0
36783908,1663.0,Norrmalms,Hotel room,1.0,1.0,2,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Wifi"", ""Luggage dropoff allowed"", ""Pets allowed"", ""Exterior security cameras on property"", ""Essentials"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer"", ""Building staff"", ""Heating"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""Carbon monoxide alarm"", ""Bed linens"", ""Self check-in""]",1,14,118,4.55,18.04977,59.33546,Generator - Superior Twin,Putting the WIN back in twin. <br />- 2 single beds<br />- Private bathroom <br />- Towels and toiletries supplied<br />- Hair dryer<br />- Charging station with USB port,0.9342105263157895
1115188172161643741,700.0,Enskede-Årsta-Vantörs,Private room,1.0,1.0,3,"[""Washer"", ""First aid kit"", ""Hangers"", ""Host greets you"", ""Wifi"", ""Sun loungers"", ""Sound system"", ""Iron"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Body soap"", ""Conditioner"", ""Smoking allowed"", ""Smoke alarm"", ""Fire extinguisher"", ""Dryer"", ""TV"", ""Dishes and silverware"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""Clothing storage"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Patio or balcony"", ""Oven"", ""Blender"", ""Outdoor dining area"", ""Microwave"", ""Free street parking"", ""Dishwasher"", ""Shower gel""]",2,7,0,,18.0323436,59.28754180000001,Modern apt w/ huge sunny balcony,"This unique apt has a style all its own thats gonna leave you wanting to stay. Huge windows, 13m² balcony facing forest, 12h sun(set) this flat shines bright every hour. Highly soundproof and with little to no visibility gives you peace and quite from neighbours. The bedroom, an extension of the livingroom, has glas walls with curtains for privacy. Modern & spacious kitchen with all amenities required for cooking. Easy transport with bus outside apt to the train&subway.",
801466371189214626,500.0,Farsta,Private room,1.0,1.0,1,"[""Washer"", ""Hair dryer"", ""Wine glasses"", ""Private patio or balcony"", ""Host greets you"", ""Single level home"", ""Bathtub"", ""Wifi"", ""Luggage dropoff allowed"", ""Iron"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Freezer"", ""Free parking on premises"", ""Smoke alarm"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Hot water"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Lock on bedroom door"", ""Baking sheet"", ""Oven"", ""Toaster"", ""Blender"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Central heating"", ""Refrigerator"", ""Free street parking"", ""Dishwasher""]",2,14,22,5.0,18.0828475,59.2514915,Comfy room close to the metro and woods,"A comfortable room in a modern apartment in a suburb of Stockholm. The metro is a 7 min walk from the apartment which takes you to the city in 13 minutes and 20 min to the central station. Our apartment is located right next to the woods where you can go for a walk. <br /><br />There are supermarkets close to the apartment. You can also find a nice bakery, cafes, and restaurants in the area. <br /><br />It is me and my husband who live in the apartment. I am Dutch. My husband is Swedish.",1.0
623637884282252469,1316.0,Södermalms,Entire home/apt,1.0,1.0,2,"[""Hair dryer"", ""Bathtub"", ""Wifi"", ""Exterior security cameras on property"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Elevator"", ""Freezer"", ""Smoke alarm"", ""Dishes and silverware"", ""Hot water"", ""Shampoo"", ""Bed linens"", ""Stove"", ""Oven"", ""Central heating"", ""Refrigerator"", ""Dishwasher"", ""Shower gel"", ""Coffee maker""]",1,365,59,4.63,18.09573,59.313507,Cosy Hideout  in Vibrant Area of Södermalm,"This is a bright, modern studio located in the hip part of Södermalm. There are plenty of cool restaurants close-by, some lovely walk opportunities and of course, fun bars and places to go to.<br /><br />The flat itself is the perfect hideout to explore the city,  It is equipped with all amenities you need for your Stockholm stay.<br /><br />Välkommen!",0.9473684210526315
19081083,1657.0,Södermalms,Entire home/apt,2.0,1.0,4,"[""Hair dryer"", ""Hangers"", ""Indoor fireplace"", ""Wifi"", ""Window guards"", ""Iron"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Courtyard view"", ""Smoke alarm"", ""City skyline view"", ""Standalone high chair - available upon request"", ""Dishes and silverware"", ""Heating"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Hot water"", ""Room-darkening shades"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Patio or balcony"", ""Bay view"", ""Oven"", ""Clothing storage: closet"", ""Baby bath"", ""Refrigerator"", ""Sea view"", ""Dishwasher"", ""Crib"", ""Backyard"", ""Coffee maker""]",4,1125,43,4.98,18.08716,59.31366,Södermalm Heights,"Due to a number of international projects and travels i am sporadically renting out a nice 3-room apartment on Södermalm (66 sqm, renovated 2019), 50m away from the Sofia church.<br /><br />Apartment is located on the top floor of the new building in the central Stockholm just 2 min from bus stops or enjoyable 15 min panoramic walk to Slussen or 10 min urban stroll to Medborgarplatsen.",1.0
1255668,2200.0,Kungsholmens,Entire home/apt,2.0,1.0,3,"[""Washer"", ""Hair dryer"", ""Hangers"", ""Clothing storage: closet and dresser"", ""First aid kit"", ""Wine glasses"", ""Lake access"", ""Private patio or balcony"", ""Long term stays allowed"", ""Barbecue utensils"", ""Single level home"", ""Bathtub"", ""Wifi"", ""Luggage dropoff allowed"", ""Sun loungers"", ""Private BBQ grill: gas"", ""Sound system"", ""Iron"", ""Essentials"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Coffee"", ""Keypad"", ""Conditioner"", ""Body soap"", ""Smoke alarm"", ""Outdoor furniture"", ""Waterfront"", ""Dryer"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Record player"", ""Heating"", ""Hot water"", ""Room-darkening shades"", ""Shampoo"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Extra pillows and blankets"", ""Baking sheet"", ""Oven"", ""Toaster"", ""Blender"", ""Books and reading material"", ""Dedicated workspace"", ""Outdoor dining area"", ""Private backyard \u2013 Not fully fenced"", ""Portable fans"", ""Refrigerator"", ""Coffee maker: pour-over coffee"", ""Beach access \u2013 Beachfront"", ""Dishwasher"", ""Self check-in"", ""Pocket wifi""]",5,40,34,4.82,17.98983,59.32357,"Seawiew, and a private terrace - 15 min to city!","Fantastically nice and fresh 3rd with private terrace and balcony with lake view. 250 m from the bathing jetty in idyllic residential neighborhood on Stora Essingen, 15 minutes by bus 24 hours a day directly from the city. Beautiful promanade trails, good communications and free parking.",1.0
4046666,2490.0,Norrmalms,Entire home/apt,2.0,1.5,3,"[""First aid kit"", ""Hair dryer"", ""Hangers"", ""Host greets you"", ""Indoor fireplace"", ""Luggage dropoff allowed"", ""Iron"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Smoke alarm"", ""Fire extinguisher"", ""TV"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Shampoo"", ""Carbon monoxide alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Refrigerator"", ""Coffee maker"", ""Fast wifi \u2013 301 Mbps""]",5,40,99,4.99,18.06491,59.33839,Top apartment - heart of Stockholm,<br /><br />1000m from Centralstation.<br />450m to Hötorget<br />600m to Stureplan<br />,1.0
642744841638418807,965.0,Enskede-Årsta-Vantörs,Private room,1.0,1.0,1,"[""TV"", ""Dedicated workspace"", ""Wifi"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Smoke alarm"", ""Fire extinguisher""]",1,21,0,,18.02952,59.26538,Nice studio close to  Stockholmsmässan and city.,One bedroom studio with luxurious bathroom w shower. Bed that can be double if wished for. Work space. TV. Own entrance. Minifridge. Waterboiler. Close to Stockholmsmassan/Alvsjomassan. 12 min with tube to city center. Free parking. Calm and green area. Enjoy your own outside area.,
676756929306118869,633.0,Södermalms,Private room,1.0,1.0,2,"[""Hair dryer"", ""Host greets you"", ""Wifi"", ""65 inch HDTV with Disney+, HBO Max, Netflix"", ""Pets allowed"", ""Radiant heating"", ""Essentials"", ""Elevator"", ""Courtyard view"", ""Smoke alarm"", ""Garden view"", ""Free washer \u2013 In unit"", ""Cooking basics"", ""Bed linens"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Dishwasher"", ""Free dryer \u2013 In unit""]",1,1125,46,4.93,18.09333,59.30198,"Private room in Hammarby Sjöstad, a nice area","A lovely private room in a new built apartment from 2022, you will share common space with us <br />Supermarket: ICA(0.25km), Lidl (0.55 km), Coop (0.6km)<br />Restaurants, Cafe and Bar street: 0.2 km<br />Liquor Store: Systembolaget (0.65 km)<br />Ski slope: Hammarbybacken (1.1 km)<br />Lake: Hammarby Sjö (0.5 km)<br />Tram Station: Mårtensdal or Luma (0.25 km)<br />City Center: Central Station / T-Centralen (3.8 km)<br />Sometimes you may meet our dog Simba. He is a mix from Chihuahua, he is kind and well educated :)",1.0
1173583483703895726,880.0,Hägersten-Liljeholmens,Entire home/apt,1.0,1.0,3,"[""Washer"", ""Outdoor dining area"", ""Dedicated workspace"", ""Keypad"", ""Wifi"", ""Self check-in"", ""Pets allowed"", ""Smoke alarm""]",3,365,2,5.0,18.00595,59.30072,Charmigt vid park och trädgård,"Live the simple life in this peaceful and centrally located home,. On the first floor, in a corner apartment with a balcony facing the greenery and lush park you can relax. Centrally located with at least five restaurants in walking distance and only five minutes to the subway to the big city pulse in Hornstull you get both pulse and rest. <br />The house has a private garden, otherwise the child-friendly park is opposite. <br />An incredibly comfortable sofa that works as a bed, a bed 120 in the bedroom and an extra bed 80 cm.",
1045569692727849905,1185.0,Enskede-Årsta-Vantörs,Entire home/apt,2.0,1.5,6,"[""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Lockbox"", ""Indoor fireplace"", ""Wifi"", ""Iron"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Dining table"", ""Kitchen"", ""Freezer"", ""Coffee"", ""Body soap"", ""Smoke alarm"", ""Paid parking off premises"", ""Cleaning products"", ""Dishes and silverware"", ""Hot water kettle"", ""Trash compactor"", ""Shared backyard \u2013 Not fully fenced"", ""Washer \u2013\u00a0In unit"", ""Hot water"", ""Shampoo"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Stove"", ""Oven"", ""Toaster"", ""Outdoor dining area"", ""Dedicated workspace"", ""Central heating"", ""Refrigerator"", ""Private entrance"", ""Dishwasher"", ""Self check-in"", ""Laundromat nearby"", ""Shower gel""]",1,365,39,4.67,18.01924,59.27408,BrightLux Oasis: Renovated Gem,"Experience urban luxury at BrightLux Oasis—a newly renovated retreat in a peaceful suburban neighborhood, just 15-20 minutes by train from Stockholm’s Central Station. <br /><br />With sleek new furnishings and a fully equipped kitchen, this modern space offers both style and convenience. While it’s not in the city center, the location is easily accessible with public transport, and a supermarket is just a 5-minute walk away. <br /><br />Enjoy the perfect blend of tranquility and connectivity at your urban oasis!",0.8823529411764706
1008034225789423438,1046.0,Södermalms,Entire home/apt,1.0,1.0,2,"[""Washer"", ""TV"", ""Dedicated workspace"", ""Kitchen"", ""Pool"", ""Wifi"", ""Hot tub"", ""Exercise equipment"", ""Free parking on premises"", ""Smoke alarm""]",6,365,0,,18.075145597590573,59.316658338874575,Casa Soderstrom,"Experience Södermalm: Luxurious 53m² Apartment with Gym & Spa<br /><br />Modern accommodation in the heart of Södermalm. Includes gym, jacuzzi, sauna (1 person, extra charge for more). Lounge with coffee and energy drinks.<br /><br />Free parking in the parking garage. Kitchen with dishwasher. Washing machine and dryer in bathroom. Perfect for urban explorers! Book now for December!",
655128873075271496,1900.0,Bromma,Entire home/apt,3.0,1.5,6,"[""Washer"", ""Wine glasses"", ""Hangers"", ""Private patio or balcony"", ""Indoor fireplace"", ""Bathtub"", ""Wifi"", ""Harman Kardon Bluetooth sound system"", ""Sun loungers"", ""Iron"", ""Crib - always at the listing"", ""Dining table"", ""Kitchen"", ""Free parking on premises"", ""Smoke alarm"", ""Outdoor furniture"", ""Central air conditioning"", ""Dryer"", ""TV"", ""Cleaning products"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Siemens oven"", ""Other induction stove"", ""BBQ grill"", ""Baby safety gates"", ""Bed linens"", ""Cooking basics"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Outdoor dining area"", ""Dedicated workspace"", ""Refrigerator"", ""Private pool"", ""Clothing storage: closet and wardrobe"", ""Coffee maker""]",3,14,11,4.55,17.9074,59.35508,"Trevlig villa med solig terrass, pool & studsmatta","Bring the whole family to this amazing place with lots of room for fun.<br />150 sqm, parking for up to three cars.<br /><br />The pool pump needs to be up and running at all times, except for swimming. It is running with  power cable+extension cord. 👍 <br /><br />Never leave the house without taking in the awnings to the wall. There are two remote controls.<br /><br />AC there are two pieces, remote controls there with.",1.0
